"""OTU"",""all"",""t0"",""micro"",""susp"",""all_fltr"",""fltr_t0"",""fltr_micro"",""fltr_susp"",""micro_fltr"",""susp_fltr"",""ASV total abundance"",""ASV total abundance (log10)"",""Prevalence"",""Kingdom"",""Phylum"",""Class"",""Order"",""Family"",""Genus"",""Species"""
"OTU-72328,1,0,1,0,0,0,0,0,0,0,271,2.43296929087441,56.1643835616438,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Brevundimonas"",""s__diminuta"""
"OTU-7020,1,1,1,0,0,0,0,0,0,0,652,2.81424759573192,82.1917808219178,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",NA,NA"
"OTU-69859,1,1,1,1,0,0,0,0,0,0,573,2.75815462196739,82.1917808219178,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Brevundimonas"",""s__poindexterae"""
"OTU-70124,1,1,1,1,1,1,1,1,1,0,3353,3.52543355342882,86.986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Mycoplana"",""s__"""
"OTU-20917,1,0,1,1,0,0,0,0,0,0,397,2.59879050676312,73.972602739726,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Brevundimonas"",NA"
"OTU-20907,1,0,1,0,0,0,0,0,0,0,201,2.30319605742049,62.3287671232877,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",NA,NA"
"OTU-10407,1,1,1,1,1,1,1,1,1,0,20814,4.3183555502257,93.1506849315068,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",NA,NA"
"OTU-1973,1,0,1,0,0,0,0,0,0,0,66,1.81954393554187,32.8767123287671,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",NA,NA"
"OTU-10847,1,0,1,1,1,0,1,1,1,0,1843,3.26552533521907,73.972602739726,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Brevundimonas"",""s__diminuta"""
"OTU-2390,1,1,1,1,1,1,1,1,1,0,3131,3.49568306761692,87.6712328767123,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Brevundimonas"",""s__diminuta"""
"OTU-553,1,0,1,1,0,0,0,0,0,0,330,2.51851393987789,69.8630136986301,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Asticcacaulis"",""s__biprosthecium"""
"OTU-639,1,1,1,1,0,0,0,0,0,0,219,2.34044411484012,69.1780821917808,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__"",""s__"""
"OTU-15374,1,0,1,0,0,0,0,0,0,0,38,1.57978359661681,21.2328767123288,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",NA,NA"
"OTU-148,1,1,1,1,1,1,1,1,1,0,4138,3.61679048632972,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",NA,NA"
"OTU-48654,1,1,1,0,0,0,0,0,0,0,176,2.24551266781415,60.2739726027397,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Brevundimonas"",""s__poindexterae"""
"OTU-26647,1,0,1,0,0,0,0,0,0,0,43,1.63346845557959,17.1232876712329,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",NA,NA"
"OTU-26322,1,0,1,0,0,0,0,0,0,0,177,2.24797326636181,58.9041095890411,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Phenylobacterium"",""s__"""
"OTU-1044,1,1,1,0,0,0,0,0,0,0,191,2.28103336724773,64.3835616438356,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Phenylobacterium"",""s__"""
"OTU-14132,1,1,1,0,0,0,0,0,0,0,261,2.41664050733828,63.6986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Phenylobacterium"",""s__"""
"OTU-2445,1,1,1,1,0,0,0,0,0,0,1427,3.15442397311465,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Phenylobacterium"",""s__"""
"OTU-62741,1,1,1,1,0,0,0,0,0,0,334,2.52374646681156,79.4520547945205,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Phenylobacterium"",""s__"""
"OTU-5369,1,1,1,1,1,1,1,1,1,0,1259,3.10002573010786,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Caulobacterales"",""f__Caulobacteraceae"",""g__Phenylobacterium"",""s__"""
"OTU-4513,1,1,1,1,0,0,0,0,0,0,101,2.00432137378264,45.2054794520548,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Rhizobiales"",NA,NA,NA"
"OTU-8272,1,1,1,1,0,0,0,0,0,0,184,2.26481782300954,64.3835616438356,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",NA,NA,NA"
"OTU-23,1,1,1,1,1,1,1,1,1,1,40175,4.60395588543538,92.4657534246575,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-56913,1,1,1,1,0,0,0,0,0,0,196,2.29225607135648,65.0684931506849,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-32921,1,1,1,1,0,0,0,0,0,0,27,1.43136376415899,12.3287671232877,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-20571,1,1,1,1,0,0,0,0,0,0,300,2.47712125471966,34.2465753424658,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-74015,1,1,1,1,1,1,1,1,0,1,617,2.79028516403324,83.5616438356164,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-1551,1,1,1,1,1,1,1,1,1,0,1556,3.19200959265367,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-52990,1,1,1,1,0,0,0,0,0,0,229,2.35983548233989,64.3835616438356,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-17428,1,0,1,0,0,0,0,0,0,0,76,1.88081359228079,36.3013698630137,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-11814,1,1,1,0,0,0,0,0,0,0,105,2.02118929906994,50.6849315068493,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-2121,1,1,1,1,0,0,0,0,0,0,368,2.56584781867352,84.9315068493151,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-34894,1,1,1,1,0,0,0,0,0,0,378,2.57749179983723,74.6575342465753,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-32754,1,1,1,1,0,0,0,0,0,0,48,1.68124123737559,18.4931506849315,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-57004,1,1,1,0,0,0,0,0,0,0,51,1.70757017609794,23.972602739726,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-4882,1,0,1,1,0,0,0,0,0,0,57,1.75587485567249,28.7671232876712,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",NA"
"OTU-19970,1,1,1,0,0,0,0,0,0,0,136,2.13353890837022,51.3698630136986,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-60717,1,1,1,1,0,0,0,0,0,0,84,1.92427928606188,40.4109589041096,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-54534,1,1,1,1,1,1,1,1,1,0,2181,3.3386556655787,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-66634,1,1,1,0,0,0,0,0,0,0,375,2.57403126772772,80.8219178082192,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-14728,1,0,1,0,0,0,0,0,0,0,12,1.07918124604762,7.53424657534247,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-3766,1,1,1,1,0,0,0,0,0,0,175,2.24303804868629,59.5890410958904,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",NA,NA,NA"
"OTU-59832,1,1,1,1,0,0,0,0,0,0,400,2.60205999132796,84.2465753424658,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-5198,1,1,1,1,0,0,0,0,0,0,207,2.31597034545692,67.1232876712329,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-48213,1,1,1,1,0,0,0,0,0,0,178,2.25042000230889,66.4383561643836,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-12928,1,0,1,0,0,0,0,0,0,0,33,1.51851393987789,19.8630136986301,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-569,1,1,1,1,1,1,1,1,1,1,6224,3.79406958398163,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Kaistobacter"",""s__"""
"OTU-21658,1,1,1,1,0,0,0,0,0,0,20,1.30102999566398,13.013698630137,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",""s__"""
"OTU-9226,1,1,1,0,0,0,0,0,0,0,21,1.32221929473392,11.6438356164384,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__"",""s__"""
"OTU-2098,1,1,1,1,0,0,0,0,0,0,492,2.69196510276736,87.6712328767123,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",""s__wittichii"""
"OTU-60671,1,1,1,1,1,1,1,1,1,0,5784,3.76222828428647,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",NA"
"OTU-54633,1,1,1,1,0,0,0,0,0,0,683,2.83442070368153,86.986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",NA"
"OTU-311,1,1,1,0,0,0,0,0,0,0,133,2.12385164096709,55.4794520547945,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",NA"
"OTU-19152,1,1,1,1,0,0,0,0,0,0,1014,3.00603795499732,91.0958904109589,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-10139,1,1,1,1,0,0,0,0,0,0,303,2.4814426285023,78.7671232876712,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",NA"
"OTU-41419,1,1,1,1,0,0,0,0,0,0,74,1.86923171973098,17.1232876712329,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-27896,1,1,1,0,0,0,0,0,0,0,47,1.67209785793572,25.3424657534247,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",""s__asaccharolytica"""
"OTU-6140,1,1,1,1,0,0,0,0,0,0,133,2.12385164096709,48.6301369863014,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",""s__"""
"OTU-59478,1,1,1,1,0,0,0,0,0,0,37,1.56820172406699,15.7534246575342,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",""s__echinoides"""
"OTU-1313,1,1,1,1,1,1,1,1,1,0,1451,3.16166741243774,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",NA"
"OTU-58163,1,1,1,0,0,0,0,0,0,0,85,1.92941892571429,38.3561643835616,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",""s__asaccharolytica"""
"OTU-29629,1,1,1,1,0,0,0,0,0,0,77,1.88649072517248,17.8082191780822,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",NA"
"OTU-26424,1,0,1,0,0,0,0,0,0,0,41,1.61278385671974,26.027397260274,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-3524,1,0,1,0,0,0,0,0,0,0,84,1.92427928606188,39.7260273972603,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",NA"
"OTU-46618,1,0,1,0,0,0,0,0,0,0,11,1.04139268515823,7.53424657534247,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",""s__asaccharolytica"""
"OTU-17785,1,1,1,1,0,0,0,0,0,0,156,2.19312459835446,58.2191780821918,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-5647,1,1,1,1,0,0,0,0,0,0,161,2.20682587603185,62.3287671232877,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__"",""s__"""
"OTU-17126,1,1,1,1,1,1,1,1,1,0,9496,3.97754070594653,86.986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",NA"
"OTU-2650,1,1,1,0,0,0,0,0,0,0,484,2.68484536164441,78.7671232876712,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingomonas"",NA"
"OTU-4445,1,0,1,0,0,0,0,0,0,0,219,2.34044411484012,64.3835616438356,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-11733,1,1,1,0,0,0,0,0,0,0,50,1.69897000433602,27.3972602739726,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-60102,1,0,1,0,0,0,0,0,0,0,71,1.85125834871908,34.9315068493151,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Erythrobacteraceae"",NA,NA"
"OTU-673,1,1,1,1,0,0,0,0,0,0,258,2.41161970596323,71.9178082191781,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__"",""s__"""
"OTU-617,1,1,1,0,0,0,0,0,0,0,138,2.13987908640124,56.1643835616438,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Erythrobacteraceae"",""g__Lutibacterium"",""s__"""
"OTU-13821,1,1,1,1,0,0,0,0,0,0,100,2,48.6301369863014,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Blastomonas"",NA"
"OTU-756,1,1,1,1,1,1,1,1,1,0,403,2.60530504614111,77.3972602739726,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingobium"",""s__"""
"OTU-41581,1,1,1,1,0,0,0,0,0,0,24,1.38021124171161,13.6986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-2461,1,1,1,1,0,0,0,0,0,0,782,2.89320675305985,89.041095890411,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Erythrobacteraceae"",NA,NA"
"OTU-751,1,1,1,1,0,0,0,0,0,0,200,2.30102999566398,63.6986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Erythrobacteraceae"",""g__Lutibacterium"",""s__"""
"OTU-4356,1,1,1,1,0,0,0,0,0,0,549,2.73957234445009,86.3013698630137,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Erythrobacteraceae"",""g__Lutibacterium"",""s__"""
"OTU-58979,1,1,1,1,0,0,0,0,0,0,153,2.1846914308176,56.1643835616438,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-55336,1,1,1,1,0,0,0,0,0,0,37,1.56820172406699,21.2328767123288,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",NA,NA,NA"
"OTU-16,1,1,1,1,1,1,1,1,1,0,6237,3.79497574405113,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Erythrobacteraceae"",""g__"",""s__"""
"OTU-168,1,1,1,1,0,0,0,0,0,0,1301,3.11427729656159,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Erythrobacteraceae"",""g__"",""s__"""
"OTU-12855,1,1,1,0,0,0,0,0,0,0,125,2.09691001300806,54.7945205479452,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Erythrobacteraceae"",""g__Lutibacterium"",""s__"""
"OTU-20998,1,0,1,0,0,0,0,0,0,0,39,1.5910646070265,21.2328767123288,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Erythrobacteraceae"",""g__Lutibacterium"",""s__"""
"OTU-35999,1,1,1,1,1,1,1,1,1,0,1620,3.20951501454263,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Erythrobacteraceae"",""g__Lutibacterium"",""s__"""
"OTU-49607,1,1,1,1,0,0,0,0,0,0,237,2.3747483460101,71.2328767123288,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Erythrobacteraceae"",""g__Lutibacterium"",""s__"""
"OTU-17607,1,1,1,0,0,0,0,0,0,0,18,1.25527250510331,10.958904109589,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Erythrobacteraceae"",""g__Lutibacterium"",""s__"""
"OTU-63045,1,1,1,1,0,0,0,0,0,0,505,2.70329137811866,82.1917808219178,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Erythrobacteraceae"",""g__Lutibacterium"",""s__"""
"OTU-50380,1,0,1,0,0,0,0,0,0,0,27,1.43136376415899,13.6986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingopyxis"",""s__"""
"OTU-19952,1,0,1,0,0,0,0,0,0,0,195,2.29003461136252,58.9041095890411,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingopyxis"",""s__"""
"OTU-100,1,1,1,1,1,1,1,1,1,0,3012,3.47885496752866,89.041095890411,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingopyxis"",""s__alaskensis"""
"OTU-36990,1,1,1,1,0,0,0,0,0,0,22,1.34242268082221,13.6986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-52386,1,1,1,0,0,0,0,0,0,0,132,2.12057393120585,20.5479452054795,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",NA,NA,NA"
"OTU-373,1,1,1,1,1,1,1,1,1,1,3473,3.54070478331076,92.4657534246575,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Sphingobium"",NA"
"OTU-17022,1,1,1,1,0,0,0,0,0,0,305,2.48429983934679,78.7671232876712,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Novosphingobium"",""s__"""
"OTU-14616,1,1,1,1,0,0,0,0,0,0,178,2.25042000230889,57.5342465753425,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",""g__Novosphingobium"",NA"
"OTU-15981,1,1,1,1,1,1,1,1,1,0,1114,3.04688519083771,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",NA,NA,NA"
"OTU-19114,1,1,1,0,0,0,0,0,0,0,161,2.20682587603185,60.2739726027397,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Sphingomonadales"",""f__Sphingomonadaceae"",NA,NA"
"OTU-3824,1,1,1,1,0,0,0,0,0,0,130,2.11394335230684,52.7397260273973,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Rhizobiales"",""f__Rhizobiaceae"",NA,NA"
"OTU-10024,1,1,1,1,0,0,0,0,0,0,425,2.62838893005031,82.8767123287671,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Rhizobiales"",""f__Phyllobacteriaceae"",""g__Mesorhizobium"",""s__"""
"OTU-11176,1,0,1,1,0,0,0,0,0,0,15,1.17609125905568,6.16438356164384,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Rhizobiales"",""f__Brucellaceae"",""g__Paenochrobactrum"",""s__glaciei"""
"OTU-45,1,1,1,1,1,1,1,1,1,1,9024,3.95539908663927,85.6164383561644,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Rhizobiales"",""f__Brucellaceae"",""g__Pseudochrobactrum"",""s__"""
"OTU-53752,1,0,1,1,1,0,1,1,1,1,1271,3.10414555055401,77.3972602739726,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Rhizobiales"",""f__Brucellaceae"",""g__Ochrobactrum"",""s__"""
"OTU-5733,1,1,1,1,1,1,1,1,1,1,1269,3.1034616220947,85.6164383561644,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Rhizobiales"",""f__Brucellaceae"",""g__Ochrobactrum"",NA"
"OTU-46888,1,0,1,1,0,0,0,0,0,0,85,1.92941892571429,23.972602739726,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Rhizobiales"",""f__Brucellaceae"",""g__Ochrobactrum"",NA"
"OTU-60945,1,0,1,1,1,0,1,1,1,1,940,2.9731278535997,48.6301369863014,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Rhizobiales"",""f__Brucellaceae"",""g__Ochrobactrum"",NA"
"OTU-50745,1,0,1,1,1,0,1,1,1,0,282,2.45024910831936,45.8904109589041,""k__Bacteria"",""p__Proteobacteria"",""c__Alphaproteobacteria"",""o__Rhizobiales"",""f__Rhizobiaceae"",NA,NA"
