"OTU","C.Tu_A1","C.Td_A1","T.TTu_A1","T.TTd_A1","TT.CTu_A1","TT.CTd_A1","CC.CTu_A1","CC.CTd_A1","C.Tu_A3","C.Td_A3","T.TTu_A3","T.TTd_A3","TT.CTu_A3","TT.CTd_A3","CC.CTu_A3","CC.CTd_A3","C.Tu_F3","C.Td_F3","T.TTu_F3","T.TTd_F3","TT.CTu_F3","TT.CTd_F3","CC.CTu_F3","CC.CTd_F3","C.Tu_Fun1","C.Td_Fun1","T.TTu_Fun1","T.TTd_Fun1","TT.CTu_Fun1","TT.CTd_Fun1","CC.CTu_Fun1","CC.CTd_Fun1","C.Tu_HS","C.Td_HS","T.TTu_HS","T.TTd_HS","TT.CTu_HS","TT.CTd_HS","CC.CTu_HS","CC.CTd_HS","C.Tu_Ox1","C.Td_Ox1","T.TTu_Ox1","T.TTd_Ox1","TT.CTu_Ox1","TT.CTd_Ox1","CC.CTu_Ox1","CC.CTd_Ox1","C.Tu_pH11","C.Td_pH11","T.TTu_pH11","T.TTd_pH11","TT.CTu_pH11","TT.CTd_pH11","CC.CTu_pH11","CC.CTd_pH11","C.Tu_pH2","C.Td_pH2","T.TTu_pH2","T.TTd_pH2","TT.CTu_pH2","TT.CTd_pH2","CC.CTu_pH2","CC.CTd_pH2","C.Tu_Pro","C.Td_Pro","T.TTu_Pro","T.TTd_Pro","TT.CTu_Pro","TT.CTd_Pro","CC.CTu_Pro","CC.CTd_Pro","C.Tu_UV","C.Td_UV","T.TTu_UV","T.TTd_UV","TT.CTu_UV","TT.CTd_UV","CC.CTu_UV","CC.CTd_UV","C.CCu","C.CCd","ASV total abundance","ASV total abundance (log 10)","Prevalence","Kingdom","Domain","Phylum","Class","Order","Family","Genus","Species"
"OTU-112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25624,4.40864692565577,55,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Leotiomycetes","g__Colpoma","s__Colpoma_quercinum"
"OTU-841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,2.88930170250631,76,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Microdochium","s__Microdochium_bolleyi"
"OTU-434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,3.16967443405881,113,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Basidiomycota","o__Agaricomycotina","f__Agaricomycetes","g__Agaricomycetes_X","s__Agaricomycetes_X_sp."
"OTU-1130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,3.01994668167884,168,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Volutella","s__Volutella_ciliata"
"OTU-932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,2.52374646681156,33,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Cornuvesica","s__Cornuvesica_falcata"
"OTU-26198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,2.56584781867352,33,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Basidiomycota","o__Agaricomycotina","f__Agaricomycetes","g__Agrocybe","s__Agrocybe_praecox"
"OTU-35657",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3569,3.55254654795566,258,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_acuminatus"
"OTU-771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,2.81822589361396,90,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Pseudallescheria","s__Pseudallescheria_boydii"
"OTU-27531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3848,3.58523506336578,243,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Volutella","s__Volutella_ciliata"
"OTU-36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33981,4.53123615523025,374,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Fungi_X","o__Fungi_XX","f__Fungi_XXX","g__Fungi_XXXX","s__Fungi_XXXX_sp."
"OTU-77715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4635,3.66604973848052,333,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_acuminatus"
"OTU-56",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17125,4.23363058016446,220,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Pestalotiopsis","s__Pestalotiopsis_sp."
"OTU-686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,2.88138465677057,35,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Mucoromycota","o__Mucoromycotina","f__Mucoromycotina_X","g__Mucoromycotina_XX","s__Mucoromycotina_XX_sp."
"OTU-888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,2.92064500140679,103,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Fungi_X","o__Fungi_XX","f__Fungi_XXX","g__Fungi_XXXX","s__Fungi_XXXX_sp."
"OTU-16688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2.22788670461367,11,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Pezizomycetes","g__Pezizomycetes_X","s__Pezizomycetes_X_sp."
"OTU-577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,2.82542611776782,55,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Basidiomycota","o__Agaricomycotina","f__Tremellomycetes","g__Trichosporon","s__Trichosporon_moniliiforme"
"OTU-62409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,3.12936759572299,28,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Eurotiomycetes","g__Aspergillus","s__Aspergillus_fumigatus"
"OTU-164045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,3.20493352235414,249,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_sp."
"OTU-169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660,3.56348108539441,65,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Basidiomycota","o__Agaricomycotina","f__Agaricomycetes","g__Sclerotium","s__Sclerotium_hydrophilum"
"OTU-217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085,4.08224665474367,382,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Bionectria","s__Bionectria_sp."
"OTU-57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13665,4.13560963602868,217,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Preussia","s__Preussia_terricola"
"OTU-50477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709,3.23274206272074,241,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_acuminatus"
"OTU-45373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37226,4.5708463730098,389,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_acuminatus"
"OTU-203088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7266,3.8612953935267,134,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycete","s__Spizellomycete_sp."
"OTU-843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,2.5910646070265,40,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Pezizomycetes","g__Neottiella","s__Neottiella_vivida"
"OTU-8312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,3.07261747654524,185,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Sordariomycetes_X","s__Sordariomycetes_X_sp."
"OTU-121541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2849,3.45469244923948,323,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Niesslia","s__Niesslia_exilis"
"OTU-248594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2.22788670461367,11,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Cladosporium","s__Cladosporium_sp."
"OTU-9065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6094,3.78490244988665,344,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Fusarium","s__Fusarium_equiseti"
"OTU-152847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18016,4.25565837317125,386,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Fusarium","s__Fusarium_sp."
"OTU-54526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3431,3.53542071805617,312,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Fusarium","s__Fusarium_equiseti"
"OTU-288349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604,3.41564097989615,104,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycete","s__Spizellomycete_sp."
"OTU-35300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,2.6159500516564,27,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Pezizomycetes","g__Pezizomycetes_X","s__Pezizomycetes_X_sp."
"OTU-9549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782,3.44435712565603,115,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Sordariomycetes_X","s__Sordariomycetes_X_sp."
"OTU-122695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,2.59439255037543,109,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-145325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,2.7041505168398,61,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Cordyceps","s__Cordyceps_tuberculata"
"OTU-182939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3324,3.52166101511207,271,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_acuminatus"
"OTU-527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,2.81023251799508,65,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-30077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641,3.56122067893394,152,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Madurella","s__Madurella_mycetomatis"
"OTU-16419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,3.09621458534641,117,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Dothideomycetes_X","s__Dothideomycetes_X_sp."
"OTU-92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9413,3.97372805868803,231,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Cladosporium","s__Cladosporium_bruhnei"
"OTU-61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12339,4.09127996422884,27,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-9083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,2.69983772586725,75,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Sordariomycetes_X","s__Sordariomycetes_X_sp."
"OTU-63815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7804,3.89231726072248,62,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Eurotiomycetes","g__Talaromyces","s__Talaromyces_radicus"
"OTU-309",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3699,3.56808433131539,170,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Fungi_X","o__Fungi_XX","f__Fungi_XXX","g__Mortierellales","s__Mortierellales_sp."
"OTU-182712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2740,3.43775056282039,188,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-138245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2341,3.36940141369662,258,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Sordariomycetes_X","s__Sordariomycetes_X_sp."
"OTU-7821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,2.80002935924413,87,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Sordariomycetes_X","s__Sordariomycetes_X_sp."
